,Unnamed: 0,marital,age,balance,duration,GroundTruth,GroundTruth_DB,FairDEN,FairSC_normalized,FairSC
1750,2994,1,42,3743,136,0,0,0,0,1
1751,18088,1,49,1712,155,0,0,0,0,1
1752,31395,2,34,-60,84,0,0,0,1,1
1753,38105,2,38,1270,164,0,0,0,0,1
1754,30790,2,36,115,71,0,0,0,1,1
1755,44606,2,33,224,409,1,0,0,0,1
1756,15350,1,36,635,359,0,0,0,1,1
1757,30400,1,43,511,191,0,0,0,0,1
1758,16205,1,46,0,122,0,0,0,0,1
1759,6655,1,30,419,390,0,0,0,1,0
1760,3856,1,41,124,393,0,0,0,0,1
1761,23408,2,30,0,262,0,0,0,0,1
1762,15813,1,59,352,132,0,0,0,0,1
1763,29127,1,33,482,249,0,0,0,1,0
1764,42113,1,39,1820,103,0,0,0,1,1
1765,34526,1,42,96,238,0,0,0,0,1
1766,9156,1,26,-293,64,0,0,0,1,0
1767,38738,2,28,-36,379,0,0,0,0,1
1768,44662,1,37,444,143,0,0,0,1,0
1769,17528,1,51,-396,179,0,0,0,0,1
1770,26357,1,47,3844,256,0,0,1,0,1
1771,38132,2,25,171,178,0,0,0,1,1
1772,40241,1,40,35,318,0,0,0,0,1
1773,2661,2,25,800,151,0,0,0,1,1
1774,18862,1,46,809,160,0,0,0,0,1
1775,37808,2,41,3237,240,0,0,0,0,1
1776,26416,2,57,2236,51,0,0,0,0,1
1777,36272,1,31,1331,927,0,0,1,0,1
1778,39671,1,49,523,712,1,0,0,0,1
1779,19483,1,59,1675,113,0,0,0,0,1
1780,99,1,46,229,197,0,0,0,0,1
1781,36711,1,38,1556,191,0,0,0,1,1
1782,7582,0,52,2909,110,0,0,0,0,1
1783,8900,1,33,248,132,0,0,0,1,0
1784,15596,2,31,5691,357,0,0,1,0,1
1785,13370,1,41,112,158,0,0,0,1,1
1786,11249,0,38,446,373,0,0,0,0,1
1787,23378,1,44,-102,65,0,0,0,0,1
1788,27653,1,46,557,148,0,0,0,0,1
1789,39760,2,29,637,340,1,0,0,0,1
1790,25996,2,30,383,145,0,0,0,1,1
1791,25454,0,35,771,110,0,0,0,1,1
1792,33513,2,24,597,943,1,0,1,0,1
1793,33168,1,39,1165,354,0,0,0,0,1
1794,38588,2,23,1128,77,0,0,0,1,1
1795,43087,1,37,1458,344,0,0,0,1,1
1796,31363,0,39,113,1012,0,0,1,0,1
1797,8261,2,33,0,32,0,0,0,1,1
1798,32352,1,34,1134,408,0,0,0,1,1
1799,28005,1,55,955,104,0,0,0,0,1
1800,24099,1,37,421,85,0,0,0,1,0
1801,23997,0,47,12026,251,1,0,1,0,1
1802,38735,2,27,513,351,1,0,0,0,1
1803,17966,1,55,4372,122,0,0,0,0,1
1804,16128,1,32,476,503,0,0,0,1,1
1805,24892,1,46,430,91,0,0,0,0,1
1806,33365,2,39,0,286,0,0,0,0,1
1807,38681,2,29,534,382,0,0,0,0,1
1808,10725,1,51,108,278,0,0,0,0,1
1809,5402,1,45,-319,254,0,0,0,0,1
1810,37207,2,44,33,195,0,0,0,0,1
1811,22567,1,60,0,87,0,0,0,0,1
1812,31714,1,39,958,141,0,0,0,1,1
1813,11669,1,30,34,238,0,0,0,1,0
1814,34658,1,40,311,205,0,0,0,1,1
1815,35871,1,40,1185,94,0,0,0,1,1
1816,18166,1,41,1705,92,0,0,0,0,1
1817,24194,1,58,318,430,0,0,0,0,1
1818,11968,1,40,-283,253,0,0,0,1,1
1819,39304,2,27,253,242,1,0,0,1,1
1820,28711,1,39,1585,82,0,0,0,1,1
1821,35797,1,36,771,152,0,0,0,1,0
1822,28936,1,46,1941,90,0,0,0,0,1
1823,10614,2,36,317,348,0,0,0,0,1
1824,9321,1,39,599,53,0,0,0,1,1
1825,36904,1,39,157,290,0,0,0,1,1
1826,19755,2,34,370,155,0,0,0,1,1
1827,6746,1,29,36,126,0,0,0,1,0
1828,38019,2,22,-51,859,1,0,1,0,1
1829,40983,1,47,0,374,1,0,0,0,1
1830,31645,2,50,-97,425,0,0,0,0,1
1831,43416,1,42,27696,176,1,1,1,0,1
1832,32027,1,52,281,55,0,0,0,0,1
1833,25154,1,33,703,160,0,0,0,1,0
1834,1457,2,49,1164,72,0,0,0,0,1
1835,2158,1,46,-29,322,0,0,0,0,1
1836,18241,1,37,417,1212,0,0,1,0,1
1837,18839,1,55,236,200,0,0,0,0,1
1838,22305,2,30,1109,215,0,0,0,0,1
1839,18455,0,42,1689,50,0,0,0,1,1
1840,4854,1,36,873,210,0,0,0,1,0
1841,37523,1,30,15,524,0,0,0,1,1
1842,27343,0,58,50,675,0,0,1,0,1
1843,23474,1,50,-997,70,0,0,1,0,1
1844,41809,1,39,53,679,0,0,0,0,1
1845,22663,1,33,74,116,0,0,0,1,0
1846,5978,1,58,343,265,0,0,0,0,1
1847,41433,1,61,1224,99,0,0,0,0,1
1848,8266,2,39,2617,164,0,0,0,0,1
1849,29482,1,62,3685,181,0,0,1,0,1
1850,31512,2,33,561,104,0,0,0,1,1
1851,32790,1,35,443,185,0,0,0,1,0
1852,22378,1,36,473,72,0,0,0,1,0
1853,5608,1,31,-357,245,0,0,0,1,0
1854,13719,2,33,-56,119,0,0,0,1,1
1855,36530,1,37,3420,77,0,0,0,0,1
1856,8713,0,45,644,633,1,0,1,0,1
1857,28356,1,32,2213,125,0,0,0,1,0
1858,22201,1,53,70,77,0,0,0,0,1
1859,26864,2,35,3552,267,0,0,0,0,1
1860,9382,0,48,0,248,0,0,0,0,1
1861,22784,1,55,2275,139,0,0,0,0,1
1862,39873,1,58,7369,247,0,0,1,0,1
1863,44731,0,59,606,54,0,0,0,0,1
1864,13637,0,35,153,593,0,0,0,0,1
1865,8723,2,42,336,46,0,0,0,0,1
1866,40892,2,36,609,33,0,0,0,1,1
1867,41072,2,29,382,64,0,0,0,1,1
1868,37280,2,49,655,32,0,0,0,0,1
1869,38022,1,28,-42,192,0,0,0,1,0
1870,13426,1,45,0,113,0,0,0,0,1
1871,8615,1,43,3131,441,0,0,1,0,1
1872,40577,0,70,1311,651,1,0,1,0,1
1873,18612,2,36,2921,55,0,0,0,0,1
1874,22863,1,53,18,55,0,0,0,0,1
1875,33786,1,59,493,237,1,0,0,0,1
1876,1696,1,38,32,705,0,0,0,0,1
1877,27165,2,35,175,53,0,0,0,1,1
1878,44163,1,32,1812,296,1,0,0,1,0
1879,5413,1,45,0,268,0,0,0,0,1
1880,14967,1,42,127,199,0,0,0,0,1
1881,34690,1,28,60,161,0,0,0,1,0
1882,38378,2,28,3412,22,0,0,1,0,1
1883,17690,1,43,3664,274,0,0,1,0,1
1884,42348,0,40,212,176,0,0,0,1,1
1885,7000,2,31,1531,48,0,0,0,1,1
1886,6320,0,48,108,89,0,0,0,1,1
1887,28666,2,36,317,198,0,0,0,0,1
1888,37072,1,29,1052,147,0,0,0,1,0
1889,27880,0,42,466,48,0,0,0,1,1
1890,3330,1,42,597,124,0,0,0,1,1
1891,6872,2,29,22008,139,0,0,1,0,1
1892,32092,0,37,1762,309,0,0,0,0,1
1893,32399,1,31,-163,135,0,0,0,1,0
1894,13324,1,41,97,212,0,0,0,1,1
1895,36708,1,52,411,210,0,0,0,0,1
1896,2856,1,48,584,51,0,0,0,0,1
1897,26956,1,31,8629,957,1,0,1,0,1
1898,28621,1,55,905,861,0,0,1,0,1
1899,7335,1,36,4585,311,0,0,1,0,1
1900,39024,1,38,5643,106,0,0,0,0,1
1901,12666,2,28,-116,276,0,0,0,1,1
1902,5513,1,54,-239,29,0,0,0,0,1
1903,16952,1,40,0,96,0,0,0,1,1
1904,8877,0,29,201,121,0,0,0,1,1
1905,43220,1,70,1310,318,0,0,1,0,1
1906,43328,1,63,12067,660,1,0,1,0,1
1907,30710,1,52,-462,172,0,0,0,0,1
1908,8829,1,36,403,920,1,0,1,0,1
1909,10024,0,38,157,299,0,0,0,0,1
1910,38384,0,43,7816,16,0,0,1,0,1
1911,20938,1,31,414,169,0,0,0,1,0
1912,38824,2,31,1129,145,0,0,0,1,1
1913,35518,2,36,506,208,0,0,0,0,1
1914,3689,2,53,5558,286,0,0,1,0,1
1915,12911,2,34,-72,273,0,0,0,0,1
1916,25013,1,55,3546,588,0,0,1,0,1
1917,23896,1,56,4577,133,0,0,1,0,1
1918,14096,1,42,645,42,0,0,0,0,1
1919,2708,0,57,515,288,0,0,0,0,1
1920,12764,2,27,77,497,0,0,0,0,1
1921,36770,1,28,-302,152,0,0,0,1,0
1922,4906,2,34,0,311,0,0,0,0,1
1923,40468,2,32,6983,255,1,0,1,0,1
1924,25414,1,43,186,137,0,0,0,0,1
1925,43239,1,34,589,125,1,0,0,1,0
1926,44193,0,67,1746,134,0,0,1,0,1
1927,11107,1,51,67,835,1,0,1,0,1
1928,12258,1,55,5804,56,0,0,1,0,1
1929,21762,1,53,404,329,0,0,0,0,1
1930,32301,0,40,471,1156,1,0,1,0,1
1931,37830,1,33,207,629,1,0,0,0,1
1932,31349,1,36,0,748,0,0,0,0,1
1933,15210,1,40,-117,770,0,0,0,0,1
1934,35242,0,43,-91,92,0,0,0,1,1
1935,10833,2,49,25824,94,0,1,1,0,1
1936,28718,0,47,1194,113,0,0,0,0,1
1937,3794,2,32,8,265,0,0,0,0,1
1938,17185,1,42,345,307,0,0,0,0,1
1939,43382,1,54,1182,118,0,0,0,0,1
1940,10799,1,35,402,123,0,0,0,1,0
1941,24619,2,49,-188,454,1,0,0,0,1
1942,2919,1,40,782,224,0,0,0,1,1
1943,11322,1,37,1104,15,0,0,0,1,0
1944,18126,0,57,39,354,0,0,0,0,1
1945,42587,2,33,685,105,0,0,0,1,1
1946,17089,2,34,-200,248,0,0,0,0,1
1947,33865,2,38,0,102,0,0,0,0,1
1948,44471,1,31,1570,213,0,0,0,1,0
1949,8851,1,50,1616,142,0,0,0,0,1
1950,11041,2,36,398,77,0,0,0,1,1
1951,5053,2,32,4665,860,1,0,1,0,1
1952,18450,1,41,0,83,0,0,0,1,1
1953,17768,2,47,8106,340,0,0,1,0,1
1954,5898,0,34,-566,248,0,0,0,1,1
1955,40422,1,45,6945,131,0,0,1,0,1
1956,30102,1,27,73,140,0,0,0,1,0
1957,42168,2,43,11891,821,1,0,1,0,1
1958,29425,1,36,13,150,0,0,0,1,0
1959,19255,1,58,13189,181,0,0,1,0,1
1960,42662,1,42,1536,132,0,0,0,0,1
1961,26947,2,30,395,429,0,0,0,0,1
1962,18752,1,38,14190,48,0,0,1,0,1
1963,14622,2,27,1928,513,0,0,1,0,1
1964,3464,1,46,676,106,0,0,0,0,1
1965,16753,1,46,-71,258,0,0,0,0,1
1966,36874,1,33,1195,355,0,0,0,1,1
1967,26403,1,52,105,96,0,0,0,0,1
1968,23676,0,60,-50,433,0,0,0,0,1
1969,41887,1,37,238,149,1,0,0,1,0
1970,34968,1,54,3185,187,0,0,1,0,1
1971,38617,2,34,464,173,0,0,0,1,1
1972,3512,1,45,520,714,0,0,1,0,1
1973,39775,1,50,268,74,0,0,0,0,1
1974,7538,2,36,7606,917,1,0,1,0,1
1975,37223,0,60,0,65,0,0,0,0,1
1976,12197,1,40,238,6,0,0,0,1,1
1977,44188,0,56,2037,318,1,0,1,0,1
1978,1559,0,43,177,209,0,0,0,1,1
1979,15094,1,42,4,795,1,0,1,0,1
1980,11019,2,38,1610,76,0,0,0,0,1
1981,9636,1,45,4639,82,0,0,0,0,1
1982,40957,1,51,1797,168,0,0,0,0,1
1983,14137,2,49,-195,64,0,0,0,0,1
1984,25260,0,50,2910,364,0,0,1,0,1
1985,1632,1,31,3007,283,0,0,0,1,1
1986,17991,1,42,-406,152,0,0,0,1,1
1987,41997,1,51,346,134,1,0,0,0,1
1988,42284,2,32,131,322,1,0,0,0,1
1989,15115,2,45,71,479,0,0,0,0,1
1990,27538,1,51,2937,30,0,0,0,0,1
1991,43065,1,28,897,395,0,0,0,1,0
1992,20560,1,52,1579,158,0,0,0,0,1
1993,13267,1,58,913,326,0,0,0,0,1
1994,29931,1,38,1029,206,0,0,0,1,1
1995,30599,2,35,2158,288,0,0,0,0,1
1996,21571,1,58,3228,58,0,0,0,0,1
1997,10841,1,38,250,72,0,0,0,1,0
1998,21293,0,42,1064,101,0,0,0,1,1
1999,37398,1,49,-454,558,1,0,1,0,1
2000,30075,0,33,596,308,0,0,0,0,1
2001,28669,2,33,22,76,0,0,0,1,1
2002,32246,1,53,3703,104,0,0,0,0,1
2003,11748,1,35,347,231,0,0,0,1,0
2004,35341,0,32,-277,196,0,0,0,1,1
2005,5235,1,31,360,395,0,0,0,1,0
2006,33262,0,54,309,241,1,0,0,0,1
2007,868,1,52,273,227,0,0,0,0,1
2008,44255,1,62,272,146,1,0,0,0,1
2009,8163,1,31,0,147,0,0,0,1,0
2010,26846,1,35,0,240,0,0,0,1,0
2011,20377,2,48,5904,127,0,0,1,0,1
2012,24257,1,54,14107,98,0,0,1,0,1
2013,7147,1,44,77,23,0,0,0,0,1
2014,28841,2,28,53,67,0,0,0,1,1
2015,10289,0,55,215,202,0,0,0,0,1
2016,43735,1,57,1350,131,0,0,0,0,1
2017,13303,1,59,1726,137,0,0,0,0,1
2018,15034,1,42,5639,430,0,0,1,0,1
2019,41505,2,33,1781,611,1,0,1,0,1
2020,26421,1,32,726,188,0,0,0,1,0
2021,11963,1,33,0,27,0,0,0,1,0
2022,4890,2,32,930,122,0,0,0,1,1
2023,18631,2,25,-7,30,0,0,0,1,1
2024,6641,1,46,317,125,0,0,0,0,1
2025,8200,1,30,173,184,0,0,0,1,0
2026,34415,1,41,992,335,0,0,0,0,1
2027,21099,1,42,0,277,0,0,0,0,1
2028,10902,0,38,2641,67,0,0,0,0,1
2029,18386,1,31,-82,543,0,0,0,1,1
2030,1726,1,46,-3,92,0,0,0,0,1
2031,40778,2,36,994,185,0,0,0,0,1
2032,29580,1,41,2423,101,0,0,0,0,1
2033,44070,1,29,135,225,0,0,0,1,0
2034,32853,1,56,1686,100,0,0,0,0,1
2035,23484,1,34,0,183,0,0,0,1,0
2036,22532,1,38,441,82,0,0,0,1,0
2037,2303,2,25,1,24,0,0,0,1,1
2038,32160,1,36,753,76,0,0,0,1,0
2039,27415,1,50,36221,13,0,-1,1,0,1
2040,26048,1,31,347,21,0,0,0,1,0
2041,6270,1,46,258,217,0,0,0,0,1
2042,17499,1,55,408,314,0,0,0,0,1
2043,28779,1,53,660,210,0,0,0,0,1
2044,32714,2,30,3392,194,0,0,0,0,1
2045,11685,1,56,337,99,0,0,0,0,1
2046,2900,1,54,918,189,0,0,0,0,1
2047,33120,1,54,303,240,0,0,0,0,1
2048,36266,0,56,279,288,0,0,0,0,1
2049,9529,0,45,0,422,0,0,0,0,1
2050,19654,2,32,474,90,0,0,0,1,1
2051,17896,0,37,43,65,0,0,0,1,1
2052,35416,1,37,140,490,0,0,0,0,1
2053,6598,0,31,82,254,0,0,0,1,1
2054,1095,0,59,873,152,0,0,0,0,1
2055,34940,1,57,2911,276,0,0,1,0,1
2056,35893,1,33,7,32,0,0,0,1,0
2057,44243,2,30,2325,263,1,0,0,0,1
2058,8834,2,43,433,45,0,0,0,0,1
2059,33665,1,60,2301,118,0,0,0,0,1
2060,16351,1,52,638,213,0,0,0,0,1
2061,37783,2,35,-133,546,0,0,0,0,1
2062,40978,1,60,106,216,1,0,0,0,1
2063,7010,1,28,22171,85,0,0,1,0,1
2064,10461,1,58,3628,109,0,0,0,0,1
2065,22021,2,33,1805,211,0,0,0,0,1
2066,7128,2,40,75,203,0,0,0,0,1
2067,176,1,48,41,179,0,0,0,0,1
2068,38628,2,32,347,213,0,0,0,1,1
2069,12178,1,41,1309,28,0,0,0,1,1
2070,35573,1,43,177,120,0,0,0,0,1
2071,8060,1,33,847,127,0,0,0,1,0
2072,43053,1,38,76,261,1,0,0,1,1
2073,37117,2,29,0,77,0,0,0,1,1
2074,29900,2,47,7351,1060,0,0,1,0,1
2075,10845,1,46,5559,483,0,0,1,0,1
2076,21564,2,31,0,155,0,0,0,1,1
2077,38153,1,58,260,71,0,0,0,0,1
2078,30098,0,29,302,116,0,0,0,1,1
2079,31630,1,34,11,233,0,0,0,1,0
2080,44941,2,34,1475,1166,0,0,1,0,1
2081,32761,2,38,4082,322,0,0,1,0,1
2082,14455,1,47,3659,364,0,0,1,0,1
2083,22329,1,30,0,78,0,0,0,1,0
2084,16755,1,25,30,254,0,0,0,1,0
2085,21366,2,35,0,276,0,0,0,0,1
2086,42408,0,70,482,372,1,0,1,0,1
2087,18797,1,31,6699,436,0,0,1,0,1
2088,29318,2,29,307,216,0,0,0,1,1
2089,770,1,50,156,117,0,0,0,0,1
2090,776,1,45,103,35,0,0,0,0,1
2091,1225,1,51,226,418,0,0,0,0,1
2092,36799,1,47,1112,129,0,0,0,0,1
2093,3656,1,52,779,30,0,0,0,0,1
2094,71,1,31,25,172,0,0,0,1,0
2095,30581,0,49,-268,42,0,0,0,0,1
2096,31675,2,31,1088,575,1,0,0,0,1
2097,29432,1,36,254,303,1,0,0,1,0
2098,30490,1,31,23,384,0,0,0,1,0
2099,24336,2,54,380,696,1,0,1,0,1
2100,30388,2,32,0,550,1,0,0,0,1
2101,13536,0,39,-388,205,0,0,0,1,1
2102,39910,1,40,1819,398,0,0,0,0,1
2103,30155,2,26,598,401,0,0,0,0,1
2104,11030,1,38,197,979,0,0,1,0,1
2105,36304,1,53,70,11,0,0,0,0,1
2106,29477,2,32,520,443,1,0,0,0,1
2107,6750,1,47,970,742,0,0,1,0,1
2108,8292,1,35,456,100,0,0,0,1,0
2109,11359,1,54,4112,86,0,0,0,0,1
2110,14464,2,29,184,46,0,0,0,1,1
2111,17936,0,51,837,41,0,0,0,0,1
2112,12230,1,42,-1613,9,0,0,1,1,1
2113,35907,2,30,948,150,0,0,0,1,1
2114,40338,1,69,154,144,0,0,1,0,1
2115,6253,1,33,-241,169,0,0,0,1,0
2116,40748,1,77,610,766,0,0,1,0,1
2117,41378,0,71,4380,369,1,0,1,0,1
2118,2027,1,42,333,190,0,0,0,0,1
2119,35128,0,54,0,199,0,0,0,0,1
2120,32020,2,37,876,140,0,0,0,0,1
2121,25313,1,47,79,136,0,0,0,0,1
2122,1540,1,50,749,297,0,0,0,0,1
2123,4421,1,54,4482,97,0,0,0,0,1
2124,4017,1,31,246,230,0,0,0,1,0
2125,24795,0,33,661,411,0,0,0,0,1
2126,27835,2,33,726,219,0,0,0,0,1
2127,39918,1,59,0,493,1,0,0,0,1
2128,32035,2,32,760,445,0,0,0,0,1
2129,35768,1,35,387,1024,1,0,1,0,1
2130,10625,0,55,29,500,0,0,1,0,1
2131,8519,1,32,277,231,0,0,0,1,0
2132,7301,1,41,943,242,0,0,0,0,1
2133,7226,0,48,-625,125,0,0,0,0,1
2134,44591,2,45,375,10,0,0,0,0,1
2135,13337,1,28,-469,244,0,0,0,1,0
2136,5721,2,40,19343,168,0,0,1,0,1
2137,9282,1,57,0,58,0,0,0,0,1
2138,13095,2,25,0,634,1,0,0,0,1
2139,12440,1,35,251,128,0,0,0,1,0
2140,31859,1,33,0,535,1,0,0,0,1
2141,32195,2,32,519,317,0,0,0,0,1
2142,7173,1,32,118,358,0,0,0,1,0
2143,3334,2,49,2623,291,0,0,1,0,1
2144,40550,0,44,0,71,0,0,0,1,1
2145,12972,2,27,1117,416,0,0,0,0,1
2146,29566,1,59,5956,541,0,0,1,0,1
2147,7667,1,38,175,264,0,0,0,1,1
2148,31971,1,33,855,110,1,0,0,1,0
2149,27515,1,47,333,8,0,0,0,0,1
2150,29356,2,32,2360,152,1,0,0,0,1
2151,29067,2,53,-167,289,0,0,0,0,1
2152,5578,1,32,38,368,0,0,0,1,0
2153,10979,2,44,99,187,0,0,0,0,1
2154,11240,1,59,337,100,0,0,0,0,1
2155,16825,0,56,55,154,0,0,0,0,1
2156,3016,1,34,683,245,0,0,0,1,0
2157,37432,2,38,744,283,0,0,0,0,1
2158,43315,1,76,4984,403,1,0,1,0,1
2159,30296,2,47,178,17,0,0,0,0,1
2160,2669,0,53,2477,175,0,0,0,0,1
2161,3894,1,33,64,239,0,0,0,1,0
2162,1507,1,32,491,223,0,0,0,1,0
2163,35055,2,33,544,155,0,0,0,1,1
2164,31707,1,55,2038,394,1,0,1,0,1
2165,43798,0,52,3,28,0,0,0,0,1
2166,30949,0,64,315,154,1,0,0,0,1
2167,6159,2,37,57,142,0,0,0,0,1
2168,30405,2,53,80,230,0,0,0,0,1
2169,35869,2,44,985,9,0,0,0,0,1
2170,19311,1,57,0,83,0,0,0,0,1
2171,16958,0,37,652,177,0,0,0,1,1
2172,40424,0,37,0,99,0,0,0,1,1
2173,30379,0,44,0,1960,1,0,1,0,1
2174,31705,1,53,1090,207,0,0,0,0,1
2175,36047,1,42,613,432,0,0,0,0,1
2176,20297,0,56,476,67,0,0,0,0,1
2177,209,1,42,56,215,0,0,0,0,1
2178,39380,1,59,1831,245,0,0,0,0,1
2179,37360,1,43,1437,94,0,0,0,0,1
2180,30501,0,36,510,258,0,0,0,0,1
2181,37759,2,27,218,1462,0,0,1,0,1
2182,32903,2,35,329,19,0,0,0,1,1
2183,10655,1,44,0,78,0,0,0,0,1
2184,17995,1,38,0,172,0,0,0,1,0
2185,22214,1,40,318,196,0,0,0,1,1
2186,26811,2,33,7108,255,0,0,1,0,1
2187,44704,1,48,368,363,1,0,0,0,1
2188,10470,1,37,1610,140,0,0,0,1,1
2189,2093,1,31,286,177,0,0,0,1,0
2190,28637,2,31,315,130,0,0,0,1,1
2191,13485,1,35,2682,156,0,0,0,1,1
2192,7486,2,56,3499,248,0,0,1,0,1
2193,15739,0,31,1890,588,0,0,1,0,1
2194,20682,1,41,216,152,0,0,0,1,1
2195,36106,2,32,-84,426,0,0,0,0,1
2196,16573,0,45,138,279,0,0,0,0,1
2197,492,1,55,5345,278,0,0,1,0,1
2198,39396,2,30,166,136,0,0,0,1,1
2199,28030,1,36,498,151,0,0,0,1,0
2200,17203,1,29,246,194,0,0,0,1,0
2201,21735,1,48,8,43,0,0,0,0,1
2202,24369,1,52,3440,124,0,0,0,0,1
2203,33034,0,43,266,79,0,0,0,1,1
2204,11493,1,56,411,145,0,0,0,0,1
2205,20901,1,36,930,175,0,0,0,1,0
2206,12535,1,34,46,412,0,0,0,1,1
2207,37495,1,55,366,161,0,0,0,0,1
2208,16114,0,54,-369,246,0,0,0,0,1
2209,15322,1,45,373,274,0,0,0,0,1
2210,38662,2,26,251,12,0,0,0,1,1
2211,34240,1,46,-582,245,0,0,0,0,1
2212,3027,2,29,1952,354,0,0,1,0,1
2213,25434,1,40,961,589,0,0,1,0,1
2214,21100,1,50,1138,219,0,0,0,0,1
2215,26286,1,47,-744,1256,0,0,1,0,1
2216,2258,1,34,247,1727,0,0,1,0,1
2217,25765,0,48,57,134,0,0,0,0,1
2218,20143,2,31,448,135,0,0,0,1,1
2219,27910,1,49,-507,148,0,0,0,0,1
2220,2246,1,38,762,163,0,0,0,1,0
2221,26810,1,58,925,65,0,0,0,0,1
2222,21469,1,48,-95,134,0,0,0,0,1
2223,42192,1,81,93,164,0,0,1,0,1
2224,10462,2,36,1521,243,0,0,0,0,1
2225,42967,1,33,1390,77,0,0,0,1,0
2226,2949,1,57,1180,191,0,0,0,0,1
2227,44808,2,29,1925,150,1,0,0,0,1
2228,17408,2,26,18,579,0,0,0,0,1
2229,33779,1,45,706,78,0,0,0,0,1
2230,24278,1,52,0,125,0,0,0,0,1
2231,42434,1,38,282,360,0,0,0,1,1
2232,14367,1,50,156,1130,1,0,1,0,1
2233,22760,1,42,827,153,0,0,0,0,1
2234,41058,0,86,0,189,1,0,1,0,1
2235,20486,2,31,86,150,0,0,0,1,1
2236,18775,0,39,-328,16,0,0,0,1,1
2237,21752,0,45,839,121,0,0,0,0,1
2238,31960,0,53,8112,75,0,0,1,0,1
2239,34924,1,43,289,284,0,0,0,0,1
2240,25363,1,42,412,142,0,0,0,1,1
2241,5836,0,49,-236,204,0,0,0,0,1
2242,37104,0,43,229,163,0,0,0,1,1
2243,37879,0,30,317,165,0,0,0,1,1
2244,5910,1,35,437,240,0,0,0,1,0
2245,37701,2,29,1331,246,0,0,0,0,1
2246,40504,2,23,0,217,1,0,0,1,1
2247,4352,1,31,352,97,0,0,0,1,0
2248,34541,2,32,127,195,0,0,0,1,1
2249,5901,1,33,-167,121,0,0,0,1,0
2250,33122,2,32,1454,190,0,0,0,0,1
2251,16813,1,55,149,41,0,0,0,0,1
2252,7244,0,49,266,162,0,0,0,0,1
2253,18827,1,49,3410,130,0,0,0,0,1
2254,17647,1,46,0,100,0,0,0,0,1
2255,2235,1,39,504,495,0,0,0,0,1
2256,15838,0,49,-403,482,0,0,0,0,1
2257,33652,1,44,167,96,0,0,0,0,1
2258,4431,1,36,733,335,0,0,0,1,1
2259,15650,2,38,-145,54,0,0,0,0,1
2260,35912,1,32,367,214,0,0,0,1,0
2261,399,1,47,206,152,0,0,0,0,1
2262,12938,1,49,96,51,0,0,0,0,1
2263,40706,1,36,2474,107,0,0,0,1,1
2264,7583,1,50,1093,319,0,0,0,0,1
2265,12331,1,28,196,176,0,0,0,1,0
2266,6079,1,51,51,121,0,0,0,0,1
2267,14921,1,55,-480,538,0,0,1,0,1
2268,8284,1,42,4,229,0,0,0,0,1
2269,32678,1,35,193,402,0,0,0,1,1
2270,23391,1,34,456,137,0,0,0,1,0
2271,3598,1,37,1,395,0,0,0,1,1
2272,30567,1,57,3030,142,0,0,0,0,1
2273,30689,1,33,79,390,0,0,0,1,0
2274,9922,2,47,3644,83,0,0,0,0,1
2275,29721,1,39,33,211,0,0,0,1,1
2276,30792,1,45,4365,45,0,0,1,0,1
2277,38118,2,33,450,148,0,0,0,1,1
2278,29965,1,47,556,147,0,0,0,0,1
2279,25756,1,39,622,145,0,0,0,1,1
2280,13795,1,35,-428,147,0,0,0,1,0
2281,17299,1,34,0,1025,0,0,1,0,1
2282,8482,2,23,1311,100,0,0,0,1,1
2283,43537,1,39,613,211,0,0,0,1,1
2284,7640,0,54,814,95,0,0,0,0,1
2285,4891,2,23,9,544,0,0,0,0,1
2286,14546,1,56,105,80,0,0,0,0,1
2287,27972,2,29,67,330,0,0,0,0,1
2288,16379,1,43,62,212,0,0,0,0,1
2289,27139,0,36,210,62,0,0,0,1,1
2290,20743,1,42,0,325,0,0,0,0,1
2291,28760,1,66,1929,169,0,0,1,0,1
2292,3883,1,28,103,461,0,0,0,1,0
2293,39268,1,34,724,305,0,0,0,1,0
2294,40378,2,29,308,313,0,0,0,0,1
2295,8082,2,31,4415,329,0,0,1,0,1
2296,15406,0,49,169,141,0,0,0,0,1
2297,11763,1,44,179,75,0,0,0,0,1
2298,27810,2,35,4213,203,0,0,1,0,1
2299,44057,1,55,1320,340,1,0,0,0,1
2300,17701,1,59,0,376,0,0,0,0,1
2301,38753,1,34,121,57,0,0,0,1,0
2302,32671,1,42,314,727,0,0,0,0,1
2303,31651,2,33,318,1190,1,0,1,0,1
2304,3532,1,51,701,1051,0,0,1,0,1
2305,12082,1,42,2980,101,0,0,0,0,1
2306,38917,2,26,-93,599,0,0,0,0,1
2307,29046,2,31,1625,158,0,0,0,0,1
2308,15535,1,49,375,110,0,0,0,0,1
2309,3351,1,60,2667,140,0,0,0,0,1
2310,18844,1,46,0,343,0,0,0,0,1
2311,38342,1,36,249,709,1,0,0,0,1
2312,34363,2,25,1833,323,0,0,1,0,1
2313,39560,2,31,3652,285,0,0,0,0,1
2314,42542,1,66,1948,216,1,0,1,0,1
2315,16835,2,27,372,728,1,0,0,0,1
2316,43219,1,44,2557,250,1,0,0,0,1
2317,15196,0,31,294,536,1,0,0,0,1
2318,40420,2,37,1291,150,1,0,0,0,1
2319,34484,1,30,6,279,0,0,0,1,0
2320,10371,1,44,0,72,0,0,0,0,1
