,GroundTruth,GroundTruth_DB,FairDEN_v1_min_pts_27_wo_cat,FairDEN_v2_min_pts_27_wo_cat
22969,1,0,4,1
22970,1,0,0,0
22971,1,0,0,0
22972,1,0,4,1
22973,1,0,0,0
22974,0,0,0,0
22975,1,0,0,0
22976,1,0,4,1
22977,1,0,4,1
22978,1,-1,1,3
22979,1,0,4,1
22980,0,0,0,0
22981,0,-1,2,4
22982,1,0,4,1
22983,1,0,4,1
22984,1,0,0,0
22985,1,0,4,1
22986,1,0,4,1
22987,1,0,0,0
22988,1,0,0,0
22989,0,-1,1,3
22990,1,0,1,3
22991,1,0,4,1
22992,0,0,0,0
22993,1,0,4,1
22994,1,0,0,0
22995,1,0,0,0
22996,0,0,0,0
22997,1,0,1,3
22998,1,0,4,1
22999,1,0,4,1
23000,1,0,0,0
23001,1,0,1,3
23002,1,0,4,1
23003,0,-1,2,4
23004,1,0,4,1
23005,1,0,0,0
23006,1,0,4,1
23007,1,0,0,0
23008,1,0,4,1
23009,1,0,0,0
23010,1,0,0,0
23011,0,0,0,0
23012,1,-1,2,4
23013,1,0,1,3
23014,1,0,1,3
23015,1,0,0,0
23016,1,0,0,0
23017,1,0,4,1
23018,1,0,4,1
23019,0,0,0,0
23020,0,0,1,3
23021,0,0,4,1
23022,1,0,4,1
23023,1,0,0,0
23024,1,-1,3,2
23025,1,0,4,1
23026,1,0,4,1
23027,1,0,0,0
23028,1,-1,1,3
23029,1,0,1,3
23030,1,-1,1,3
23031,1,0,1,3
23032,1,0,0,0
23033,1,0,4,1
23034,1,0,0,0
23035,1,0,4,1
23036,1,0,0,0
23037,1,-1,2,4
23038,1,0,0,0
23039,1,0,4,1
23040,1,-1,2,4
23041,0,0,0,0
23042,1,0,4,1
23043,1,0,4,1
23044,1,0,4,1
23045,1,-1,3,2
23046,1,0,4,1
23047,0,0,4,1
23048,1,0,0,0
23049,1,-1,2,4
23050,1,0,4,1
23051,1,0,4,1
23052,1,0,4,1
23053,1,0,4,1
23054,1,0,0,0
23055,1,0,4,1
23056,1,-1,2,4
23057,1,0,4,1
23058,1,-1,2,4
23059,1,0,1,3
23060,0,0,4,1
23061,1,0,4,1
23062,1,0,4,1
23063,1,-1,2,4
23064,1,0,0,0
23065,1,0,4,1
23066,1,0,4,1
23067,1,-1,2,4
23068,0,0,4,1
23069,1,0,4,1
23070,0,0,0,0
23071,1,-1,1,3
23072,1,0,0,0
23073,1,-1,1,3
23074,1,0,4,1
23075,1,0,0,0
23076,1,0,4,1
23077,1,0,1,3
23078,1,0,4,1
23079,1,-1,2,4
23080,0,0,1,3
23081,1,-1,3,2
23082,1,0,4,1
23083,1,0,0,0
23084,1,0,4,1
23085,1,0,4,1
23086,1,0,4,1
23087,0,0,0,0
23088,1,0,4,1
23089,1,0,4,1
23090,0,0,4,1
23091,1,0,0,0
23092,1,0,1,3
23093,1,0,0,0
23094,0,0,1,3
23095,1,0,4,1
23096,1,0,0,0
23097,1,0,1,3
23098,1,0,4,1
23099,1,0,4,1
23100,1,0,4,1
23101,1,0,4,1
23102,1,0,0,0
23103,1,0,1,3
23104,1,0,0,0
23105,1,0,0,0
23106,1,0,0,0
23107,0,0,4,1
23108,0,0,0,0
23109,1,0,4,1
23110,1,0,0,0
23111,1,-1,1,3
23112,1,0,1,3
23113,1,0,0,0
23114,1,0,4,1
23115,0,0,0,0
23116,1,0,4,1
23117,1,0,0,0
23118,0,0,4,1
23119,1,0,1,3
23120,1,0,1,3
23121,1,-1,1,3
23122,1,0,4,1
23123,0,0,0,0
23124,1,0,4,1
23125,1,0,4,1
23126,1,0,0,0
23127,1,0,0,0
23128,1,0,4,1
23129,0,0,4,1
23130,1,-1,2,4
23131,1,0,4,1
23132,1,0,0,0
23133,1,0,1,3
23134,1,0,4,1
23135,1,0,1,3
23136,1,0,4,1
23137,1,0,0,0
23138,1,0,4,1
23139,1,-1,1,3
23140,1,0,1,3
23141,1,0,0,0
23142,0,0,4,1
23143,1,0,0,0
23144,1,0,4,1
23145,1,0,4,1
23146,0,0,0,0
23147,1,0,4,1
23148,0,0,0,0
23149,1,0,4,1
23150,1,0,4,1
23151,0,0,0,0
23152,1,0,4,1
23153,1,0,4,1
23154,1,-1,1,3
23155,1,-1,1,3
23156,1,0,1,3
23157,1,0,1,3
23158,1,0,0,0
23159,1,0,4,1
23160,1,0,0,0
23161,1,0,0,0
23162,0,0,4,1
23163,1,0,4,1
23164,0,0,0,0
23165,0,0,0,0
23166,1,0,1,3
23167,1,0,0,0
23168,1,0,0,0
23169,1,0,4,1
23170,0,0,0,0
23171,1,-1,1,3
23172,1,0,0,0
23173,0,0,1,3
23174,1,0,4,1
23175,1,0,0,0
23176,1,0,4,1
23177,0,0,4,1
23178,1,0,0,0
23179,1,0,4,1
23180,1,0,4,1
23181,1,-1,3,2
23182,1,0,4,1
23183,1,0,1,3
23184,1,0,1,3
23185,1,0,0,0
23186,1,0,1,3
23187,0,0,0,0
23188,1,0,4,1
23189,0,-1,1,3
23190,1,0,4,1
23191,1,0,4,1
23192,1,0,4,1
23193,1,0,4,1
23194,0,0,0,0
23195,0,0,0,0
23196,0,0,4,1
23197,0,0,1,3
23198,1,0,4,1
23199,1,0,1,3
23200,1,0,4,1
23201,1,0,0,0
23202,1,0,4,1
23203,0,0,4,1
23204,1,0,4,1
23205,0,0,0,0
23206,0,0,0,0
23207,1,0,1,3
23208,0,0,0,0
23209,1,0,4,1
23210,0,0,0,0
23211,1,0,4,1
23212,1,0,4,1
23213,0,-1,2,4
23214,1,0,0,0
23215,1,-1,2,4
23216,1,-1,2,4
23217,1,0,1,3
23218,1,0,4,1
23219,1,0,0,0
23220,1,0,1,3
23221,1,0,4,1
23222,1,0,1,3
23223,1,0,1,3
23224,1,-1,2,4
23225,0,0,0,0
23226,1,0,4,1
23227,1,0,0,0
23228,1,0,0,0
23229,0,-1,3,2
23230,1,0,4,1
23231,1,0,4,1
23232,1,0,4,1
23233,1,0,4,1
23234,1,0,0,0
23235,1,0,0,0
23236,0,0,0,0
23237,0,0,0,0
23238,1,0,0,0
23239,0,0,4,1
23240,1,0,4,1
23241,1,0,1,3
23242,0,0,4,1
23243,1,0,0,0
23244,1,0,0,0
23245,1,0,1,3
23246,1,0,4,1
23247,1,0,4,1
23248,1,0,4,1
23249,1,0,0,0
23250,1,0,0,0
23251,1,0,0,0
23252,0,0,0,0
23253,1,0,4,1
23254,1,0,0,0
23255,1,0,4,1
23256,1,0,1,3
23257,1,0,1,3
23258,1,0,1,3
23259,1,0,0,0
23260,1,0,4,1
23261,1,0,0,0
23262,1,0,4,1
23263,1,0,1,3
23264,1,0,1,3
23265,0,0,0,0
23266,1,0,4,1
23267,0,0,4,1
23268,0,0,0,0
23269,1,-1,2,4
23270,0,0,4,1
23271,1,0,4,1
23272,1,0,0,0
23273,1,0,0,0
23274,1,-1,2,4
23275,1,-1,2,4
23276,1,0,0,0
23277,1,0,4,1
23278,1,0,4,1
23279,1,0,4,1
23280,1,0,4,1
23281,1,0,0,0
23282,1,0,4,3
23283,1,0,1,3
23284,1,0,0,0
23285,1,0,4,1
23286,1,0,0,0
23287,1,-1,2,4
23288,1,-1,2,4
23289,1,0,1,3
23290,1,0,4,1
23291,1,0,1,3
23292,1,0,4,1
23293,1,0,1,3
23294,1,-1,2,4
23295,0,0,1,3
23296,1,0,0,0
23297,1,0,4,1
23298,1,-1,3,2
23299,1,0,1,3
23300,1,0,1,3
23301,1,0,4,1
23302,1,0,0,0
23303,0,0,0,0
23304,1,0,1,3
23305,1,-1,2,4
23306,1,0,4,1
23307,1,0,0,0
23308,1,0,4,1
23309,0,0,1,3
23310,1,0,4,1
23311,1,0,4,1
23312,0,0,0,0
23313,0,0,0,0
23314,0,0,0,0
23315,1,-1,2,4
23316,1,-1,2,4
23317,0,0,4,1
23318,1,0,0,0
23319,1,0,0,0
23320,1,0,0,0
23321,1,0,4,1
23322,1,0,1,3
23323,1,-1,3,2
23324,1,0,0,0
23325,1,-1,2,4
23326,0,0,0,0
23327,1,0,4,1
23328,0,0,4,1
23329,1,0,0,0
23330,1,0,4,1
23331,0,0,0,0
23332,1,0,0,0
23333,1,-1,2,4
23334,1,0,0,0
23335,1,-1,2,4
23336,1,0,4,1
23337,1,0,4,1
23338,1,0,4,1
23339,0,0,0,0
23340,1,0,0,0
23341,1,0,0,0
23342,1,0,4,1
23343,1,0,4,1
23344,0,0,4,1
23345,1,0,0,0
23346,1,-1,2,4
23347,1,-1,2,4
23348,1,0,1,3
23349,1,0,4,1
23350,1,0,0,0
23351,1,0,4,1
23352,1,-1,1,3
23353,1,0,4,1
23354,0,0,4,1
23355,0,0,1,3
23356,1,0,1,3
23357,1,0,0,0
23358,1,0,4,1
23359,1,0,4,1
23360,1,0,1,3
23361,1,0,0,0
23362,1,0,1,3
23363,1,0,0,0
23364,1,0,4,1
23365,0,0,4,1
23366,1,-1,1,3
23367,1,-1,2,4
23368,1,0,0,0
23369,1,0,0,0
23370,1,0,0,0
23371,1,0,4,1
23372,1,0,0,0
23373,1,0,4,1
23374,0,0,0,0
23375,0,0,4,1
23376,1,-1,1,3
23377,1,0,1,3
23378,0,0,4,1
23379,1,0,1,3
23380,1,0,4,1
23381,0,0,4,1
23382,1,-1,1,3
23383,1,0,4,1
23384,1,0,0,0
23385,1,0,1,3
23386,1,0,1,3
23387,1,-1,2,4
23388,1,0,0,0
23389,1,0,0,0
23390,1,0,4,1
23391,1,0,4,1
23392,1,0,4,1
23393,1,-1,3,2
23394,1,0,1,3
23395,1,0,1,3
23396,1,0,1,3
23397,1,0,4,1
23398,1,0,4,1
23399,0,0,4,1
23400,1,0,0,0
23401,1,-1,1,3
23402,1,0,4,1
23403,0,0,4,1
23404,1,0,4,1
23405,1,-1,2,4
23406,1,0,4,1
23407,1,0,1,3
23408,1,0,4,1
23409,1,0,0,1
23410,1,0,0,0
23411,0,-1,1,3
23412,1,0,0,0
23413,0,0,4,1
23414,1,0,4,1
23415,1,0,1,3
23416,1,0,0,0
23417,1,0,4,1
23418,1,0,0,0
23419,1,-1,2,4
23420,1,0,0,0
23421,1,0,1,3
23422,1,0,0,0
23423,1,0,4,1
23424,1,0,0,0
23425,1,0,0,0
23426,1,0,4,1
23427,1,0,1,3
23428,1,0,4,1
23429,1,0,1,3
23430,0,0,0,0
23431,1,0,0,0
23432,1,0,4,1
23433,0,0,0,0
23434,1,-1,1,3
23435,0,0,1,3
23436,1,0,0,0
23437,1,0,1,3
23438,1,-1,2,4
23439,1,0,0,0
23440,1,0,0,0
23441,1,0,1,3
23442,1,0,4,1
23443,1,0,4,1
23444,1,0,0,0
23445,1,0,0,0
23446,1,0,1,3
23447,1,0,1,3
23448,1,0,4,1
23449,1,0,4,1
23450,1,0,4,1
23451,0,0,1,3
23452,1,0,0,0
23453,1,0,4,1
23454,1,0,4,1
23455,1,0,0,0
23456,0,0,4,1
23457,1,0,0,0
23458,1,0,4,1
23459,1,0,0,0
23460,1,0,0,0
23461,1,-1,2,4
23462,1,0,0,0
23463,1,0,0,0
23464,0,0,1,3
23465,1,-1,2,4
23466,0,0,0,0
23467,0,0,0,0
23468,0,0,0,0
23469,1,0,4,1
23470,0,0,1,3
23471,0,0,0,0
23472,1,-1,2,4
23473,1,0,1,3
23474,1,0,4,1
23475,1,0,1,3
23476,1,0,4,1
23477,1,0,4,1
23478,0,0,4,1
23479,1,0,0,0
23480,1,0,0,0
23481,1,0,4,1
23482,1,-1,1,3
23483,0,-1,1,3
23484,1,-1,2,4
23485,1,0,4,1
23486,1,-1,2,4
23487,1,0,0,0
23488,1,0,1,3
23489,0,0,0,0
23490,1,0,1,3
23491,1,0,4,1
23492,1,0,4,1
23493,0,0,4,1
23494,1,0,4,1
23495,1,0,1,3
23496,0,0,0,0
23497,1,0,0,0
23498,1,0,0,0
23499,1,0,1,3
23500,0,0,4,1
23501,1,0,4,1
23502,0,0,4,1
23503,1,0,4,1
23504,1,0,1,3
23505,1,0,4,1
23506,1,0,4,1
23507,1,0,0,0
23508,1,0,0,0
23509,0,0,4,1
23510,0,-1,2,4
23511,0,0,0,0
23512,1,0,0,0
23513,1,0,1,3
23514,1,0,0,0
23515,1,0,0,0
23516,1,0,4,1
23517,1,0,4,1
23518,1,0,1,3
23519,1,0,0,0
23520,1,-1,2,4
23521,0,0,4,1
23522,1,0,4,1
23523,1,0,1,3
23524,1,0,4,1
23525,1,0,0,0
23526,1,0,1,3
23527,1,-1,1,3
23528,1,0,0,0
23529,1,0,4,1
23530,1,0,4,1
23531,1,0,4,1
23532,1,-1,2,4
23533,0,0,0,0
23534,0,-1,1,3
23535,1,0,0,0
23536,1,0,4,1
23537,0,0,0,0
23538,1,0,4,1
23539,1,0,4,1
23540,1,0,4,1
23541,1,-1,2,4
23542,0,0,0,0
23543,1,0,4,1
23544,1,0,0,0
23545,1,0,0,0
23546,1,0,4,1
23547,1,0,1,3
23548,1,0,1,3
23549,1,-1,1,3
23550,0,0,0,0
23551,1,-1,1,3
23552,1,0,1,3
23553,1,0,1,3
23554,1,0,1,3
23555,1,0,0,0
23556,0,0,4,1
23557,1,-1,1,3
23558,1,0,4,1
23559,1,0,4,1
23560,1,0,4,1
23561,0,0,4,1
23562,1,0,0,0
23563,0,0,4,1
23564,1,-1,2,4
23565,1,0,4,1
23566,1,0,4,1
23567,1,-1,1,3
23568,1,0,4,1
23569,0,0,4,0
23570,1,0,4,1
23571,1,-1,2,4
23572,1,0,0,0
23573,1,-1,2,4
23574,1,0,0,0
23575,1,0,0,0
23576,1,0,0,0
23577,0,0,4,1
23578,0,0,1,3
23579,1,0,4,1
23580,1,0,1,3
23581,1,0,1,3
23582,0,0,0,0
23583,1,0,4,1
23584,1,0,4,1
23585,0,0,1,3
23586,1,0,0,0
23587,0,0,0,0
23588,1,0,0,0
23589,1,0,4,1
23590,1,0,4,1
23591,1,0,0,0
23592,1,0,1,3
23593,0,0,4,1
23594,1,0,4,1
23595,1,1,1,3
23596,1,0,4,1
23597,0,0,0,0
23598,0,-1,2,4
23599,1,0,4,1
23600,1,0,4,1
23601,1,0,4,1
23602,1,-1,2,4
23603,0,-1,2,4
23604,1,-1,3,2
23605,0,0,0,0
23606,1,0,1,3
23607,1,0,4,1
23608,1,0,4,1
23609,1,0,1,3
23610,1,0,0,0
23611,1,-1,1,3
23612,1,0,0,0
23613,1,0,0,0
23614,1,0,0,0
23615,1,0,4,1
23616,1,0,1,3
23617,1,0,4,1
23618,1,0,4,1
23619,1,0,4,1
23620,1,0,0,0
23621,1,0,4,1
23622,1,0,0,0
23623,0,0,0,0
23624,0,0,0,0
23625,1,-1,1,3
23626,1,0,4,1
23627,0,0,0,0
23628,1,0,0,0
23629,1,0,0,0
23630,1,0,1,3
23631,1,0,1,3
23632,0,0,0,0
23633,1,0,4,1
23634,1,0,4,1
23635,1,0,0,0
23636,1,0,0,0
23637,0,0,4,1
23638,1,0,4,1
23639,1,0,0,0
23640,1,0,4,1
23641,1,0,4,1
23642,1,-1,1,3
23643,1,0,4,1
23644,0,0,4,1
23645,1,-1,2,4
23646,1,-1,1,3
23647,1,0,4,1
23648,0,0,4,1
23649,1,0,4,1
23650,1,-1,2,4
23651,1,0,4,1
23652,1,0,1,3
23653,1,0,1,3
23654,1,0,1,3
23655,1,-1,1,3
23656,1,0,4,1
23657,0,0,4,1
23658,1,-1,1,3
23659,1,0,4,1
23660,1,0,4,1
23661,1,-1,3,2
23662,1,0,1,3
23663,0,0,4,1
23664,0,0,0,0
23665,1,-1,2,4
23666,1,0,0,0
23667,0,0,1,3
23668,0,0,0,0
23669,1,0,0,0
23670,1,0,0,0
23671,1,0,0,0
23672,1,0,4,1
23673,0,0,4,1
23674,1,0,4,1
23675,1,0,1,3
23676,1,0,4,1
23677,1,0,1,3
23678,1,0,1,3
23679,1,0,1,3
23680,1,0,4,1
23681,1,0,0,0
23682,1,0,0,0
23683,1,0,1,3
23684,0,0,4,1
23685,1,0,1,3
23686,1,-1,2,4
23687,1,0,1,3
23688,0,0,0,0
23689,1,0,4,1
23690,1,0,0,0
23691,1,0,4,1
23692,1,0,1,3
23693,1,0,0,1
23694,1,0,1,3
23695,1,0,0,0
23696,1,0,4,1
23697,1,0,1,3
23698,0,0,4,1
23699,1,-1,3,2
23700,1,0,0,0
23701,1,0,4,1
23702,0,0,4,1
23703,1,0,1,3
23704,1,0,0,0
23705,1,0,4,0
23706,1,-1,3,2
23707,1,0,1,3
23708,1,0,4,1
23709,0,0,0,0
23710,1,0,0,0
23711,0,0,4,1
23712,1,0,4,1
23713,1,0,4,1
23714,1,0,0,0
23715,1,-1,1,3
23716,1,0,1,3
23717,1,-1,2,4
23718,1,0,4,1
23719,0,0,0,0
23720,1,0,4,1
23721,1,0,0,0
23722,1,0,0,0
23723,1,0,0,0
23724,1,0,1,3
23725,1,0,0,0
23726,1,0,0,0
23727,0,0,0,0
23728,1,0,1,3
23729,1,0,4,1
23730,1,0,4,1
23731,1,0,0,0
23732,1,0,0,0
23733,1,0,4,1
23734,1,0,4,1
23735,1,-1,2,4
23736,1,0,1,3
23737,0,0,4,1
23738,1,0,4,1
23739,1,0,0,0
23740,0,0,0,0
23741,0,0,0,0
23742,1,0,0,0
23743,1,0,4,1
23744,1,0,0,0
23745,1,0,0,0
23746,0,0,0,0
23747,1,0,0,0
23748,1,0,0,0
23749,0,0,0,0
23750,1,0,0,0
23751,1,0,0,0
23752,0,0,0,0
23753,1,0,4,1
23754,1,0,0,0
23755,1,0,0,0
23756,1,0,0,0
23757,1,0,4,1
23758,1,0,1,3
23759,1,0,4,1
23760,0,0,0,0
23761,1,0,0,0
23762,0,0,0,0
23763,1,0,0,0
23764,1,0,4,1
23765,1,0,0,0
23766,1,-1,2,4
23767,1,0,0,0
23768,1,0,4,1
23769,1,0,0,0
23770,1,0,0,0
23771,1,0,0,0
23772,1,0,4,1
23773,1,0,0,0
23774,1,0,0,0
23775,1,0,0,0
23776,0,0,0,0
23777,1,0,1,3
23778,1,0,0,0
23779,1,0,0,0
23780,0,0,0,0
23781,0,0,0,0
23782,1,0,0,0
23783,1,0,1,3
23784,1,0,4,1
23785,1,0,0,0
23786,1,0,4,1
23787,1,0,4,1
23788,1,0,4,1
23789,1,0,4,1
23790,1,0,4,1
23791,0,0,0,0
23792,1,0,0,0
23793,1,0,1,3
23794,0,0,4,1
23795,0,0,4,1
23796,1,0,0,0
23797,1,0,4,1
23798,1,0,4,1
23799,1,0,0,0
23800,1,0,0,0
23801,1,0,0,0
23802,1,0,4,1
23803,0,0,0,0
23804,1,0,4,1
23805,0,0,0,0
23806,1,0,0,0
23807,1,0,0,0
23808,0,0,0,0
23809,1,-1,2,4
23810,0,0,4,1
23811,1,0,4,1
23812,1,0,4,1
23813,1,0,0,0
23814,1,0,4,1
23815,1,0,0,0
23816,1,0,0,0
23817,1,0,0,0
23818,1,0,4,1
23819,1,0,4,1
23820,1,0,0,0
23821,0,0,0,0
23822,1,-1,2,4
23823,1,0,0,0
23824,1,0,4,1
23825,1,0,0,0
23826,1,-1,2,4
23827,0,0,0,0
23828,1,0,1,3
23829,1,-1,2,4
23830,1,0,0,0
23831,1,0,4,1
23832,1,0,4,1
23833,1,0,0,0
23834,1,0,0,0
23835,1,0,0,0
23836,1,0,0,0
23837,1,0,4,1
23838,1,0,0,0
23839,1,0,0,0
23840,1,0,4,1
23841,0,0,0,0
23842,1,0,0,0
23843,0,0,4,0
23844,1,0,4,1
23845,1,0,0,0
23846,1,0,4,1
23847,1,0,4,0
23848,1,0,4,1
23849,1,0,4,1
23850,1,0,4,1
23851,1,0,0,0
23852,1,0,4,1
23853,0,0,0,0
23854,0,0,0,0
23855,0,0,0,0
23856,1,0,0,0
23857,1,0,0,0
23858,1,0,4,1
23859,1,0,4,1
23860,1,0,4,1
23861,1,0,4,1
23862,0,0,4,1
23863,1,0,4,1
23864,1,0,4,1
23865,1,0,1,3
23866,0,0,4,1
23867,1,0,4,1
23868,1,0,4,1
23869,1,0,1,3
23870,0,0,1,3
23871,1,0,1,3
23872,1,0,4,1
23873,0,0,4,1
23874,1,0,4,1
23875,0,0,0,0
23876,1,0,0,0
23877,1,0,4,1
23878,1,0,1,3
23879,0,0,4,1
23880,0,0,4,1
23881,1,0,1,3
23882,0,0,0,0
23883,1,0,0,0
23884,1,0,4,1
23885,1,0,0,0
23886,1,0,0,0
23887,1,0,4,1
23888,1,0,4,1
23889,1,0,4,1
23890,1,0,0,0
23891,1,-1,2,4
23892,1,-1,2,4
23893,1,0,4,1
23894,1,-1,1,3
23895,1,0,1,3
23896,1,0,0,0
23897,0,0,0,0
23898,1,0,0,0
23899,1,0,4,1
23900,1,-1,2,4
23901,1,-1,2,4
23902,1,0,4,1
23903,1,0,4,1
23904,1,-1,1,3
23905,1,0,0,0
23906,1,0,1,3
23907,1,0,1,3
23908,1,0,1,3
23909,1,0,0,0
23910,1,0,4,1
23911,1,0,4,1
23912,1,0,0,0
23913,1,0,1,3
23914,1,0,4,1
23915,1,-1,1,3
23916,1,0,1,3
23917,1,0,4,1
23918,1,-1,2,4
23919,1,0,4,1
23920,1,0,0,0
23921,1,0,0,0
23922,1,0,4,1
23923,1,0,0,0
23924,1,0,4,1
23925,1,0,1,3
23926,1,-1,2,4
23927,1,0,4,1
23928,1,0,4,1
23929,1,0,4,1
23930,1,0,4,1
23931,1,0,4,1
23932,1,0,1,3
23933,1,0,0,0
23934,0,-1,2,4
23935,1,-1,1,3
23936,1,0,4,1
23937,1,0,0,0
23938,1,0,0,0
23939,1,-1,2,4
23940,1,0,1,3
23941,0,0,0,0
23942,1,0,0,0
23943,0,0,0,0
23944,1,-1,2,4
23945,1,0,4,1
23946,1,0,0,0
23947,1,0,0,0
23948,1,0,0,0
23949,1,0,0,0
23950,0,0,0,0
23951,1,0,0,0
23952,1,-1,1,3
23953,1,0,0,0
23954,1,0,4,1
23955,1,0,0,0
23956,1,-1,2,4
23957,1,-1,3,2
23958,1,-1,3,2
23959,1,0,4,1
23960,1,0,4,1
23961,1,0,4,1
23962,1,0,0,0
23963,1,0,0,0
23964,1,0,4,1
23965,0,0,4,1
23966,1,-1,3,2
23967,1,0,4,1
23968,1,0,4,1
23969,1,0,0,0
23970,1,0,4,1
23971,0,0,0,0
23972,1,0,0,0
23973,1,0,4,1
23974,0,0,0,0
23975,1,0,4,1
23976,1,0,4,1
23977,1,0,0,0
23978,0,0,0,0
23979,1,0,0,0
23980,1,-1,1,3
23981,1,0,4,1
23982,1,0,0,0
23983,1,0,0,0
23984,1,0,4,1
23985,1,-1,2,4
23986,0,0,0,0
23987,1,0,0,0
23988,1,0,4,1
23989,1,0,4,1
23990,1,0,0,0
23991,1,3,1,3
23992,1,0,4,1
23993,0,0,4,1
23994,1,0,0,0
23995,1,0,0,0
23996,1,0,0,0
23997,1,0,1,3
23998,1,0,4,1
23999,1,0,1,3
24000,1,0,0,0
24001,1,0,4,1
24002,0,0,4,1
24003,0,0,0,0
24004,1,0,1,3
24005,0,0,0,0
24006,1,0,0,0
24007,1,0,0,0
24008,0,-1,2,4
24009,1,0,4,1
24010,1,0,0,0
24011,1,0,4,1
24012,1,0,4,1
24013,1,0,0,0
24014,1,0,1,3
24015,1,0,4,1
24016,1,0,1,3
24017,1,-1,2,4
24018,1,0,0,0
24019,1,0,4,1
24020,1,0,1,3
24021,1,0,4,1
24022,1,-1,1,3
24023,0,0,0,0
24024,1,0,4,1
24025,1,-1,3,2
24026,0,0,4,1
24027,1,0,1,3
24028,1,-1,1,3
24029,0,0,0,0
24030,0,0,0,0
24031,0,0,1,3
24032,1,0,0,0
24033,1,0,1,3
24034,1,0,1,3
24035,0,0,0,0
24036,1,0,0,0
24037,0,0,0,0
24038,1,0,4,1
24039,1,0,4,1
24040,1,-1,2,4
24041,1,0,4,1
24042,0,0,0,0
24043,1,0,4,1
24044,1,-1,2,4
24045,1,-1,2,4
24046,1,0,0,0
24047,1,0,4,1
24048,1,-1,2,4
24049,1,0,4,1
24050,1,0,4,1
24051,1,0,1,3
24052,1,0,0,0
24053,1,-1,2,4
24054,1,0,4,1
24055,0,0,4,1
24056,1,0,1,3
24057,1,-1,1,3
24058,1,0,4,1
24059,1,-1,2,4
24060,1,-1,2,4
24061,1,0,4,1
24062,1,0,4,1
24063,0,0,4,1
24064,1,0,1,3
24065,0,0,0,0
24066,0,0,4,1
24067,1,0,0,0
24068,1,0,4,1
24069,0,0,0,0
24070,1,-1,2,4
24071,1,0,4,1
24072,1,0,4,1
24073,0,0,0,0
24074,1,0,0,0
24075,1,0,0,0
24076,1,0,1,3
24077,1,0,4,1
24078,1,0,0,0
24079,1,0,0,0
24080,1,0,4,1
24081,1,-1,2,4
24082,1,0,4,1
24083,1,0,0,0
24084,1,-1,2,4
24085,0,0,0,0
24086,1,-1,2,4
24087,1,0,0,0
24088,1,0,4,1
24089,0,0,4,1
24090,1,0,4,1
24091,0,-1,2,4
24092,0,0,4,1
24093,1,0,4,1
24094,0,0,0,0
24095,1,0,4,1
24096,1,0,4,1
24097,1,0,4,1
24098,0,0,4,1
24099,1,-1,2,4
24100,0,0,1,3
24101,1,0,0,0
24102,1,0,4,1
24103,1,0,4,1
24104,0,0,4,1
24105,1,-1,2,4
24106,0,0,0,0
24107,1,0,0,0
24108,0,0,0,0
24109,1,0,4,1
24110,1,-1,2,4
24111,1,-1,2,4
24112,1,0,4,1
24113,1,0,4,1
24114,1,0,0,0
24115,0,0,4,1
24116,1,0,0,0
24117,1,0,4,1
24118,1,0,4,1
24119,1,0,0,0
24120,1,0,4,1
24121,1,0,4,1
24122,1,0,4,1
24123,1,0,4,1
24124,1,0,4,1
24125,1,0,1,3
24126,1,0,1,3
24127,1,-1,1,3
24128,1,0,0,0
24129,1,0,0,0
24130,1,0,0,0
24131,1,0,0,0
24132,1,-1,1,3
24133,1,0,1,3
24134,0,0,0,0
24135,1,0,0,0
24136,1,0,4,1
24137,1,0,1,3
24138,1,-1,1,3
24139,0,0,4,1
24140,0,0,4,1
24141,1,0,4,1
24142,1,0,4,1
24143,1,-1,2,4
24144,1,0,0,0
24145,1,0,4,1
24146,1,0,1,3
24147,0,0,0,0
24148,1,0,4,1
24149,1,0,4,1
24150,1,0,0,0
24151,1,-1,2,4
24152,0,0,0,0
24153,1,0,4,1
24154,1,0,0,0
24155,1,0,0,0
24156,0,0,0,0
24157,1,-1,2,4
24158,1,-1,2,4
24159,1,-1,3,2
24160,1,0,1,3
24161,0,0,4,1
24162,1,0,0,0
24163,1,0,0,0
24164,0,0,1,3
24165,1,0,4,1
24166,0,0,0,0
24167,0,0,1,3
24168,1,0,1,3
24169,0,0,0,0
24170,1,0,0,0
24171,0,0,4,1
24172,1,0,1,3
24173,1,0,4,1
24174,1,0,1,3
24175,1,0,4,1
24176,1,0,0,0
24177,1,0,1,3
24178,0,0,4,1
24179,0,0,0,0
24180,1,-1,2,4
24181,1,-1,2,4
24182,0,0,0,0
24183,1,-1,1,3
24184,1,0,4,1
24185,1,-1,2,4
24186,1,0,0,0
24187,0,0,0,0
24188,0,0,1,3
24189,1,0,1,3
24190,1,-1,2,4
24191,1,0,4,1
24192,1,0,0,0
24193,1,-1,2,4
24194,1,-1,3,2
24195,1,-1,1,3
24196,0,0,4,1
24197,1,0,0,0
24198,1,0,0,0
24199,1,0,0,0
24200,1,0,4,1
24201,1,0,4,1
24202,1,0,0,0
24203,1,-1,3,2
24204,1,0,0,0
24205,1,0,4,1
24206,0,-1,2,4
24207,1,-1,2,4
24208,1,0,0,0
24209,1,0,1,3
24210,1,0,4,1
24211,1,0,4,1
24212,1,0,4,1
24213,1,0,4,1
24214,1,0,0,0
24215,1,0,4,1
24216,1,0,4,1
24217,1,0,4,1
24218,0,0,0,0
24219,1,0,1,3
