,GroundTruth,GroundTruth_DB,FairDEN_v1_min_pts_27_wo_cat,FairDEN_v2_min_pts_27_wo_cat
25530,1,-1,2,4
25531,1,0,0,0
25532,1,0,1,1
25533,1,0,0,0
25534,1,0,1,1
25535,1,0,1,1
25536,1,0,0,0
25537,1,-1,2,4
25538,0,0,0,0
25539,1,0,0,0
25540,0,0,1,1
25541,1,0,0,0
25542,1,0,4,2
25543,1,0,1,1
25544,1,-1,2,4
25545,0,0,0,0
25546,1,0,0,0
25547,1,0,1,1
25548,1,0,4,2
25549,1,-1,2,4
25550,0,0,0,0
25551,1,0,4,2
25552,1,0,0,0
25553,1,0,4,2
25554,1,0,0,0
25555,1,0,1,1
25556,1,0,4,2
25557,1,0,0,0
25558,1,0,4,2
25559,1,0,0,0
25560,1,0,1,1
25561,1,0,0,0
25562,1,0,0,0
25563,1,0,4,2
25564,1,0,1,1
25565,1,0,4,2
25566,1,-1,2,4
25567,1,-1,2,4
25568,1,0,0,0
25569,1,0,4,2
25570,1,0,4,2
25571,1,0,0,0
25572,1,0,0,0
25573,1,0,1,1
25574,1,-1,2,4
25575,1,0,1,1
25576,1,0,1,1
25577,0,0,0,0
25578,1,0,1,1
25579,1,0,1,1
25580,1,0,0,0
25581,0,0,0,0
25582,1,0,1,1
25583,1,0,1,1
25584,1,0,1,1
25585,1,0,4,2
25586,1,0,0,0
25587,1,0,1,1
25588,1,0,4,2
25589,1,0,4,2
25590,1,0,4,2
25591,1,-1,4,2
25592,0,0,0,0
25593,0,0,0,0
25594,1,0,1,1
25595,1,-1,2,4
25596,1,0,0,0
25597,1,0,1,1
25598,1,0,0,0
25599,1,0,4,2
25600,0,0,0,0
25601,1,0,1,1
25602,1,0,1,1
25603,1,0,1,1
25604,1,0,0,0
25605,1,-1,2,4
25606,1,0,1,1
25607,1,0,0,0
25608,1,0,0,0
25609,1,0,4,2
25610,1,0,4,2
25611,0,0,1,1
25612,1,0,0,0
25613,1,0,1,1
25614,1,0,1,1
25615,1,0,0,0
25616,1,0,0,0
25617,0,0,0,0
25618,1,-1,2,4
25619,1,0,1,1
25620,0,0,1,1
25621,0,0,0,0
25622,0,-1,4,2
25623,1,0,1,1
25624,1,0,0,0
25625,1,0,1,1
25626,1,0,4,2
25627,1,0,0,0
25628,0,0,0,0
25629,1,0,4,2
25630,1,0,1,1
25631,1,0,1,1
25632,1,0,1,1
25633,1,0,0,0
25634,1,0,4,2
25635,1,0,1,1
25636,1,0,1,1
25637,1,-1,4,2
25638,1,0,1,1
25639,1,0,1,1
25640,1,0,1,1
25641,1,0,1,1
25642,1,0,1,1
25643,0,0,0,0
25644,1,-1,2,4
25645,0,0,4,2
25646,1,0,1,1
25647,1,0,0,0
25648,1,0,4,2
25649,1,0,1,1
25650,0,0,1,1
25651,1,0,1,1
25652,1,-1,2,4
25653,1,0,4,2
25654,1,0,1,1
25655,1,0,4,2
25656,1,0,1,1
25657,1,0,1,1
25658,0,0,0,0
25659,1,0,1,1
25660,1,0,1,1
25661,1,-1,2,4
25662,1,-1,2,4
25663,1,0,0,0
25664,1,0,1,1
25665,1,0,1,1
25666,1,0,4,2
25667,1,0,1,1
25668,1,-1,2,4
25669,1,-1,2,4
25670,1,0,0,0
25671,1,0,1,1
25672,0,0,4,2
25673,1,0,1,1
25674,1,0,1,1
25675,1,-1,3,3
25676,1,0,4,2
25677,1,0,4,2
25678,1,0,0,0
25679,1,0,0,0
25680,1,0,0,0
25681,1,0,0,0
25682,1,0,1,1
25683,0,0,1,1
25684,1,-1,4,2
25685,1,0,0,0
25686,1,0,0,0
25687,1,0,1,1
25688,1,0,1,1
25689,1,0,1,1
25690,1,0,1,1
25691,1,0,4,2
25692,1,0,0,0
25693,1,0,0,0
25694,1,0,0,0
25695,0,0,0,0
25696,1,0,1,1
25697,1,0,1,1
25698,0,-1,2,4
25699,1,0,1,1
25700,1,0,4,2
25701,1,0,1,1
25702,1,0,1,1
25703,1,0,0,0
25704,1,0,4,2
25705,1,-1,4,2
25706,0,0,0,0
25707,1,0,4,2
25708,1,0,0,0
25709,1,-1,3,3
25710,1,0,1,1
25711,1,0,1,1
25712,1,0,1,1
25713,1,0,0,0
25714,1,0,0,0
25715,1,0,1,1
25716,1,0,1,1
25717,1,0,0,0
25718,1,0,4,2
25719,1,-1,2,4
25720,0,0,0,0
25721,1,0,1,1
25722,1,0,0,0
25723,1,0,1,1
25724,1,0,4,2
25725,1,0,0,0
25726,1,0,0,0
25727,1,0,0,0
25728,1,0,0,0
25729,1,-1,2,4
25730,1,0,1,1
25731,0,0,1,1
25732,1,0,4,2
25733,0,-1,2,4
25734,1,0,4,2
25735,1,0,4,2
25736,1,0,1,1
25737,1,0,0,0
25738,1,0,4,2
25739,0,0,0,0
25740,1,0,0,0
25741,1,0,0,0
25742,1,0,1,1
25743,1,0,1,1
25744,1,0,0,0
25745,0,0,1,1
25746,1,0,1,1
25747,1,0,0,0
25748,1,-1,2,4
25749,1,0,1,1
25750,0,0,1,1
25751,1,0,0,0
25752,1,0,1,1
25753,1,0,1,1
25754,1,0,1,1
25755,1,0,0,0
25756,1,-1,2,4
25757,1,-1,2,4
25758,1,0,0,0
25759,1,0,0,0
25760,0,0,1,1
25761,1,-1,2,4
25762,0,0,0,0
25763,1,0,1,1
25764,1,0,0,0
25765,1,0,4,2
25766,1,0,0,0
25767,1,0,4,2
25768,1,0,4,2
25769,0,0,4,2
25770,1,-1,4,2
25771,1,0,1,1
25772,1,0,1,1
25773,1,0,4,2
25774,1,0,1,1
25775,0,0,1,1
25776,1,0,1,1
25777,1,0,1,1
25778,0,0,1,1
25779,0,0,0,0
25780,1,0,1,1
25781,0,0,1,1
25782,1,0,1,1
25783,1,0,0,0
25784,0,0,0,0
25785,1,0,1,1
25786,1,0,1,1
25787,1,-1,4,2
25788,1,0,0,0
25789,1,0,0,0
25790,1,0,0,0
25791,1,0,0,0
25792,1,0,1,1
25793,1,0,0,0
25794,1,0,1,1
25795,0,0,0,0
25796,1,0,1,1
25797,1,0,1,1
25798,1,0,0,0
25799,0,0,1,1
25800,1,-1,4,2
25801,1,0,1,1
25802,1,0,0,0
25803,0,0,1,1
25804,1,0,1,1
25805,1,0,0,0
25806,1,0,0,0
25807,1,0,1,1
25808,1,0,0,0
25809,1,0,1,1
25810,1,0,1,1
25811,1,0,0,0
25812,1,0,0,0
25813,1,0,1,1
25814,1,0,0,0
25815,1,0,0,0
25816,1,0,0,0
25817,1,0,4,2
25818,1,-1,2,4
25819,1,0,1,1
25820,1,0,0,0
25821,1,-1,2,4
25822,1,0,1,1
25823,1,0,0,0
25824,1,0,1,1
25825,1,-1,3,3
25826,1,0,1,1
25827,0,0,0,0
25828,1,2,4,2
25829,0,0,0,0
25830,1,0,1,1
25831,1,0,0,0
25832,1,0,1,1
25833,1,0,1,1
25834,1,0,1,1
25835,1,0,0,0
25836,1,0,1,1
25837,1,0,0,0
25838,1,-1,2,4
25839,1,0,1,1
25840,1,0,1,1
25841,0,0,0,0
25842,1,0,1,1
25843,1,0,1,1
25844,1,-1,2,4
25845,0,0,1,1
25846,0,0,1,1
25847,1,0,4,2
25848,1,-1,2,4
25849,1,0,0,0
25850,1,0,1,1
25851,1,0,1,1
25852,1,0,1,1
25853,1,-1,4,2
25854,0,0,1,1
25855,1,-1,2,4
25856,1,0,1,1
25857,0,0,1,1
25858,1,0,1,1
25859,1,0,1,1
25860,1,-1,2,4
25861,1,0,4,2
25862,1,0,0,0
25863,1,0,0,0
25864,1,0,1,1
25865,1,0,4,2
25866,1,0,1,1
25867,1,0,0,0
25868,1,0,0,0
25869,1,0,0,0
25870,0,0,0,0
25871,1,0,1,1
25872,1,0,1,1
25873,1,0,1,1
25874,1,0,0,0
25875,1,0,0,0
25876,1,0,1,1
25877,1,-1,2,4
25878,1,0,0,0
25879,1,0,1,1
25880,0,0,0,0
25881,1,0,0,0
25882,1,0,0,0
25883,1,0,1,1
25884,1,0,4,2
25885,1,0,0,0
25886,1,0,0,0
25887,1,0,0,0
25888,0,0,0,0
25889,1,0,0,0
25890,1,0,1,1
25891,1,0,1,1
25892,1,0,4,2
25893,1,0,0,0
25894,0,0,0,0
25895,1,0,4,2
25896,1,0,4,2
25897,1,0,1,1
25898,0,0,0,0
25899,1,0,1,1
25900,1,0,0,0
25901,1,-1,2,4
25902,1,0,0,0
25903,1,0,0,0
25904,0,0,0,0
25905,1,-1,4,2
25906,1,0,1,1
25907,0,0,4,2
25908,1,0,0,0
25909,1,0,1,1
25910,0,-1,4,2
25911,1,0,0,0
25912,1,-1,2,4
25913,1,0,0,0
25914,1,0,4,2
25915,1,0,0,0
25916,1,0,1,1
25917,0,0,0,0
25918,1,0,4,2
25919,1,0,0,0
25920,1,0,0,0
25921,1,0,0,0
25922,0,0,0,0
25923,0,0,1,1
25924,0,0,0,0
25925,0,0,1,1
25926,1,0,4,2
25927,0,0,0,0
25928,1,0,1,1
25929,1,0,1,1
25930,0,0,0,0
25931,1,-1,4,2
25932,1,0,1,1
25933,0,0,4,2
25934,1,0,0,0
25935,0,0,1,1
25936,0,0,0,0
25937,1,-1,2,4
25938,1,0,4,2
25939,1,0,1,1
25940,1,0,1,1
25941,1,0,4,2
25942,1,0,4,2
25943,1,0,0,0
25944,0,0,1,1
25945,1,0,4,2
25946,1,0,1,1
25947,1,0,1,1
25948,0,0,1,1
25949,1,0,1,1
25950,1,-1,2,4
25951,1,0,1,1
25952,1,0,4,2
25953,1,0,0,0
25954,1,0,4,2
25955,0,0,1,1
25956,1,-1,4,2
25957,1,0,0,0
25958,1,0,0,0
25959,1,0,1,1
25960,1,0,1,1
25961,0,0,1,1
25962,1,0,1,1
25963,1,0,1,1
25964,1,0,1,1
25965,1,-1,2,4
25966,1,-1,4,2
25967,1,0,0,0
25968,1,-1,4,2
25969,1,0,1,1
25970,1,0,1,1
25971,1,0,0,0
25972,1,0,0,0
25973,1,0,0,0
25974,1,0,1,1
25975,1,0,4,2
25976,0,0,0,0
25977,1,0,0,0
25978,1,0,4,2
25979,0,0,0,0
25980,1,0,1,1
25981,1,0,0,0
25982,1,0,0,0
25983,0,0,1,1
25984,1,0,0,0
25985,0,0,1,1
25986,1,0,1,1
25987,0,0,1,1
25988,1,0,0,0
25989,1,0,4,2
25990,1,0,0,0
25991,1,0,1,1
25992,1,0,1,1
25993,1,0,1,1
25994,1,0,1,1
25995,1,0,4,2
25996,1,-1,2,4
25997,1,0,4,2
25998,1,0,0,0
25999,0,0,0,0
26000,1,-1,2,4
26001,1,0,4,2
26002,1,0,0,0
26003,1,0,0,0
26004,1,0,4,2
26005,1,-1,2,4
26006,1,0,1,1
26007,1,0,1,1
26008,1,0,1,1
26009,1,-1,4,2
26010,1,0,0,0
26011,1,0,0,0
26012,1,0,1,1
26013,0,0,0,0
26014,1,0,0,0
26015,1,-1,2,4
26016,1,0,1,1
26017,0,0,0,0
26018,1,0,0,0
26019,1,0,1,1
26020,1,0,4,2
26021,1,0,0,0
26022,1,0,1,1
26023,1,0,4,2
26024,1,0,0,0
26025,1,-1,4,2
26026,1,-1,2,4
26027,1,0,4,2
26028,1,0,1,1
26029,0,-1,4,2
26030,1,0,0,0
26031,1,0,1,1
26032,1,0,4,2
26033,1,0,1,1
26034,1,0,1,1
26035,0,0,0,0
26036,1,0,1,1
26037,1,0,1,1
26038,1,0,0,0
26039,1,0,4,2
26040,1,0,0,0
26041,1,0,4,2
26042,1,-1,2,4
26043,1,0,1,1
26044,1,0,0,0
26045,1,0,1,1
26046,1,0,0,0
26047,1,0,1,1
26048,1,0,1,1
26049,1,0,1,1
26050,0,0,4,2
26051,1,0,0,0
26052,1,0,1,1
26053,0,0,0,0
26054,0,-1,2,4
26055,1,-1,2,4
26056,0,0,1,1
26057,1,0,4,2
26058,1,0,1,1
26059,1,0,0,0
26060,1,0,1,1
26061,0,0,1,1
26062,0,0,1,1
26063,1,0,4,2
26064,0,0,4,2
26065,1,0,0,0
26066,1,0,1,1
26067,0,0,0,0
26068,1,0,1,1
26069,1,-1,2,4
26070,1,0,0,0
26071,0,0,1,1
26072,1,0,0,0
26073,0,0,4,2
26074,0,-1,4,2
26075,1,0,0,1
26076,1,0,0,0
26077,1,0,1,1
26078,1,0,1,1
26079,1,0,0,0
26080,0,0,1,1
26081,1,0,1,1
26082,1,0,4,2
26083,0,0,1,1
26084,1,-1,2,4
26085,1,0,4,2
26086,1,0,0,0
26087,0,0,4,2
26088,1,0,0,0
26089,1,-1,2,4
26090,1,0,1,1
26091,1,0,0,0
26092,0,-1,2,4
26093,1,0,1,1
26094,0,0,0,0
26095,1,0,0,0
26096,1,0,4,2
26097,1,0,4,2
26098,1,0,0,0
26099,1,0,1,1
26100,0,0,1,1
26101,1,0,0,0
26102,0,0,1,1
26103,1,0,0,0
26104,1,0,1,1
26105,1,0,0,0
26106,1,0,1,1
26107,1,0,0,0
26108,0,0,0,0
26109,0,0,1,1
26110,0,0,1,1
26111,1,0,1,1
26112,1,0,4,2
26113,1,0,1,1
26114,0,0,1,1
26115,1,-1,2,4
26116,1,0,4,2
26117,1,0,1,1
26118,1,0,0,0
26119,1,0,0,0
26120,1,0,4,2
26121,0,0,1,1
26122,1,0,0,0
26123,1,0,1,1
26124,1,0,1,1
26125,0,0,1,1
26126,1,0,0,0
26127,1,0,4,2
26128,0,0,1,1
26129,1,0,4,2
26130,1,0,1,1
26131,1,0,4,2
26132,0,0,1,1
26133,1,0,1,1
26134,1,0,1,1
26135,1,0,4,2
26136,0,-1,4,2
26137,1,0,1,1
26138,0,0,1,1
26139,1,0,1,1
26140,0,0,1,1
26141,0,0,0,0
26142,0,0,0,0
26143,1,0,1,1
26144,1,0,1,1
26145,1,0,0,0
26146,1,0,0,0
26147,1,0,1,1
26148,0,0,4,2
26149,1,0,1,1
26150,1,0,1,1
26151,1,0,4,2
26152,1,0,0,0
26153,1,-1,3,3
26154,1,0,0,0
26155,1,-1,2,4
26156,0,0,4,2
26157,0,0,1,1
26158,1,0,4,2
26159,1,-1,4,2
26160,1,0,0,0
26161,1,0,0,0
26162,0,0,0,0
26163,1,-1,2,4
26164,0,0,0,0
26165,1,0,0,0
26166,1,0,0,0
26167,1,0,1,1
26168,1,0,1,1
26169,1,0,4,2
26170,1,0,4,2
26171,1,0,1,1
26172,1,0,1,1
26173,1,0,0,0
26174,1,0,1,1
26175,0,0,4,2
26176,1,0,1,1
26177,1,0,0,0
26178,1,0,1,1
26179,1,0,1,1
26180,1,-1,2,4
26181,1,0,0,0
26182,1,0,0,0
26183,1,-1,4,2
26184,1,0,1,1
26185,1,0,0,0
26186,1,0,1,1
26187,1,0,1,1
26188,0,0,1,1
26189,1,-1,2,4
26190,0,0,0,0
26191,0,0,4,2
26192,0,0,0,0
26193,0,0,0,0
26194,0,0,1,1
26195,1,0,1,1
26196,1,0,1,1
26197,1,0,1,1
26198,1,-1,4,2
26199,1,-1,2,4
26200,1,0,0,0
26201,1,0,1,1
26202,1,0,4,2
26203,0,0,1,1
26204,1,0,4,2
26205,1,0,1,1
26206,1,0,0,0
26207,1,0,1,1
26208,1,0,0,0
26209,1,0,1,1
26210,0,0,0,0
26211,1,0,1,1
26212,1,-1,4,2
26213,1,0,1,1
26214,0,0,0,0
26215,1,0,0,0
26216,1,0,4,2
26217,1,0,0,0
26218,1,0,0,0
26219,1,0,1,1
26220,0,0,1,1
26221,1,0,0,0
26222,1,0,0,0
26223,0,0,1,1
26224,0,0,0,0
26225,0,0,0,0
26226,1,0,0,0
26227,1,0,0,0
26228,1,0,0,0
26229,0,0,0,0
26230,1,0,1,1
26231,0,0,1,1
26232,0,0,1,1
26233,1,0,0,0
26234,1,0,4,2
26235,1,0,4,2
26236,1,0,1,1
26237,1,0,0,0
26238,0,0,0,0
26239,1,0,0,0
26240,0,0,0,0
26241,1,0,1,1
26242,1,0,0,0
26243,1,0,0,0
26244,1,0,1,2
26245,0,0,0,0
26246,1,0,0,0
26247,1,0,1,1
26248,0,0,0,0
26249,0,0,0,0
26250,0,0,0,0
26251,1,0,0,0
26252,0,0,0,0
26253,0,0,1,1
26254,1,0,0,0
26255,1,0,0,0
26256,0,0,0,0
26257,1,0,0,0
26258,1,0,1,1
26259,1,0,0,0
26260,0,0,0,0
26261,1,0,0,0
26262,0,0,1,1
26263,1,0,4,2
26264,1,0,4,2
26265,1,0,1,1
26266,1,0,0,0
26267,0,-1,4,2
26268,1,0,4,2
26269,1,0,0,0
26270,1,0,0,0
26271,1,0,1,1
26272,1,0,0,0
26273,1,0,1,1
26274,1,-1,2,4
26275,1,0,1,1
26276,1,0,0,0
26277,1,0,1,1
26278,1,0,0,0
26279,1,0,1,1
26280,1,-1,2,4
26281,1,0,0,0
26282,1,0,0,0
26283,0,0,1,1
26284,1,0,1,1
26285,1,0,0,0
26286,1,0,0,0
26287,1,0,0,0
26288,0,0,0,0
26289,1,0,0,0
26290,1,0,0,0
26291,0,0,0,0
26292,0,0,0,0
26293,1,0,4,2
26294,1,0,0,0
26295,0,0,1,1
26296,1,0,4,2
26297,1,0,4,2
26298,1,0,1,1
26299,1,0,0,0
26300,1,0,0,0
26301,1,0,0,0
26302,0,0,0,0
26303,0,0,1,1
26304,1,0,1,1
26305,1,0,0,0
26306,1,0,0,0
26307,1,0,1,1
26308,1,0,0,0
26309,0,0,1,1
26310,1,0,0,0
26311,1,0,1,1
26312,1,0,0,0
26313,0,-1,3,3
26314,1,0,1,1
26315,1,0,0,0
26316,1,0,1,1
26317,1,0,0,0
26318,0,0,0,0
26319,1,-1,2,4
26320,1,0,0,0
26321,1,0,0,0
26322,0,0,0,0
26323,1,0,0,0
26324,1,0,4,2
26325,1,-1,2,4
26326,1,0,0,0
26327,1,0,1,1
26328,1,0,1,1
26329,1,0,0,0
26330,1,0,4,2
26331,0,0,1,1
26332,1,0,0,0
26333,1,0,0,0
26334,1,0,0,0
26335,1,-1,3,3
26336,0,0,4,2
26337,1,0,0,0
26338,1,0,1,1
26339,0,0,1,1
26340,1,0,1,1
26341,0,0,0,0
26342,0,0,0,0
26343,0,0,4,2
26344,1,0,0,0
26345,1,0,1,1
26346,1,0,1,1
26347,1,0,0,0
26348,1,0,1,1
26349,0,0,1,1
26350,0,0,1,1
26351,1,0,0,0
26352,0,0,0,0
26353,1,0,0,0
26354,1,-1,3,3
26355,1,0,0,0
26356,1,0,4,2
26357,1,0,0,0
26358,1,0,0,0
26359,1,0,1,1
26360,1,0,0,0
26361,1,0,0,0
26362,0,0,1,1
26363,1,0,1,1
26364,1,0,0,0
26365,1,0,0,0
26366,1,0,1,1
26367,0,0,1,1
26368,0,0,0,0
26369,1,0,0,0
26370,1,0,0,0
26371,0,0,4,2
26372,1,0,1,1
26373,1,0,1,1
26374,1,0,4,2
26375,1,-1,2,4
26376,0,0,4,2
26377,1,0,0,0
26378,1,0,0,0
26379,1,-1,4,2
26380,0,0,1,1
26381,1,0,1,1
26382,1,0,0,0
26383,1,0,4,2
26384,0,0,1,1
26385,1,0,1,1
26386,1,0,1,1
26387,0,0,1,1
26388,1,0,1,1
26389,1,0,1,1
26390,1,0,0,0
26391,0,0,1,1
26392,1,0,0,0
26393,1,0,1,1
26394,1,-1,2,4
26395,1,0,4,1
26396,1,0,4,2
26397,1,-1,2,4
26398,1,0,4,2
26399,1,0,1,1
26400,1,0,1,1
26401,1,0,1,1
26402,1,0,0,0
26403,1,0,1,1
26404,1,0,1,1
26405,0,0,0,0
26406,1,0,1,1
26407,1,0,4,2
26408,1,-1,4,2
26409,0,0,1,1
26410,1,0,1,1
26411,1,0,0,0
26412,1,0,0,0
26413,1,2,4,2
26414,0,0,1,1
26415,1,0,4,2
26416,1,0,0,0
26417,1,0,0,0
26418,1,0,0,0
26419,0,0,0,0
26420,1,0,0,0
26421,1,-1,3,3
26422,1,0,1,1
26423,1,0,0,0
26424,1,0,0,0
26425,1,-1,4,2
26426,1,0,1,1
26427,0,0,0,0
26428,1,0,1,1
26429,1,-1,4,2
26430,0,0,0,0
26431,0,0,0,0
26432,1,0,1,1
26433,1,0,1,1
26434,1,0,4,2
26435,1,0,1,1
26436,1,0,1,1
26437,1,0,1,1
26438,1,0,0,0
26439,1,-1,2,4
26440,1,0,1,1
26441,1,0,1,1
26442,1,-1,4,2
26443,1,-1,2,4
26444,1,0,0,0
26445,1,0,0,0
26446,0,0,1,1
26447,0,0,0,0
26448,1,0,1,1
26449,1,0,0,0
26450,0,0,0,0
26451,1,-1,2,4
26452,1,0,1,1
26453,1,0,0,0
26454,0,0,0,0
26455,1,0,0,0
26456,1,0,1,1
26457,1,0,4,2
26458,0,0,4,2
26459,1,0,4,2
26460,1,0,0,0
26461,1,0,1,1
26462,1,-1,4,2
26463,1,0,1,1
26464,1,0,0,0
26465,0,0,1,1
26466,0,0,1,1
26467,1,-1,2,4
26468,1,0,1,1
26469,1,-1,4,2
26470,0,0,1,1
26471,1,0,1,1
26472,1,-1,2,4
26473,1,0,1,1
26474,1,0,4,2
26475,1,0,4,2
26476,1,0,1,1
26477,1,-1,4,2
26478,1,0,1,1
26479,1,0,1,1
26480,1,-1,4,2
26481,1,0,4,2
26482,1,-1,4,2
26483,0,-1,2,4
26484,0,0,1,1
26485,1,0,0,0
26486,1,-1,4,2
26487,1,-1,2,4
26488,0,0,1,1
26489,1,-1,3,3
26490,0,-1,2,4
26491,1,0,0,0
26492,1,-1,2,4
26493,1,0,1,1
26494,1,0,0,0
26495,0,0,0,0
26496,1,0,0,0
26497,1,0,1,1
26498,0,0,1,1
26499,1,0,1,1
26500,1,0,0,0
26501,1,0,0,0
26502,1,0,4,2
26503,1,-1,2,4
26504,1,0,4,1
26505,1,0,1,1
26506,1,0,1,1
26507,1,0,0,0
26508,1,0,1,1
26509,1,0,0,0
26510,1,0,1,1
26511,1,0,1,1
26512,0,0,0,0
26513,0,0,1,1
26514,1,0,4,2
26515,1,0,4,2
26516,1,0,4,2
26517,1,0,1,1
26518,0,0,0,0
26519,1,0,1,1
26520,0,-1,2,4
26521,1,0,0,0
26522,1,0,1,1
26523,1,0,4,2
26524,0,0,1,1
26525,1,-1,4,2
26526,1,0,1,1
26527,1,0,0,0
26528,0,0,1,1
26529,0,0,0,0
26530,1,0,0,0
26531,0,-1,2,4
26532,1,-1,4,2
26533,0,0,1,1
26534,1,0,0,0
26535,0,0,1,1
26536,1,0,0,0
26537,0,0,1,1
26538,1,0,1,1
26539,1,0,1,1
26540,0,0,0,0
26541,0,0,0,0
26542,1,0,4,2
26543,1,0,1,1
26544,1,0,0,0
26545,0,0,1,1
26546,1,0,1,1
26547,1,-1,3,3
26548,1,0,1,1
26549,1,0,0,0
26550,1,-1,2,4
26551,1,0,1,1
26552,1,0,1,1
26553,1,0,0,0
26554,1,0,4,2
26555,1,-1,4,2
26556,1,0,1,1
26557,1,0,1,1
26558,1,0,1,1
26559,1,0,0,0
26560,1,0,1,1
26561,1,-1,2,4
26562,1,0,0,0
26563,0,0,0,0
26564,1,0,1,1
26565,1,0,1,1
26566,1,-1,2,4
26567,1,0,4,2
26568,0,0,0,0
26569,1,0,1,1
26570,1,0,4,2
26571,1,0,4,2
26572,0,0,0,0
26573,1,0,4,2
26574,1,-1,2,4
26575,1,0,1,1
26576,1,0,4,2
26577,1,0,4,2
26578,1,0,1,1
26579,1,0,1,1
26580,1,0,1,1
26581,1,-1,4,2
26582,1,4,4,2
26583,1,0,0,0
26584,1,0,1,1
26585,1,-1,4,2
26586,1,0,1,1
26587,1,-1,4,2
26588,1,0,0,0
26589,1,0,4,2
26590,1,0,1,1
26591,1,0,0,0
26592,1,-1,2,4
26593,1,0,4,2
26594,0,0,0,0
26595,1,-1,4,2
26596,1,0,0,0
26597,1,0,1,1
26598,1,0,1,1
26599,1,0,1,1
26600,1,0,1,1
26601,1,0,1,1
26602,0,0,0,0
26603,1,0,1,1
26604,1,-1,4,2
26605,1,0,1,1
26606,1,0,4,2
26607,1,0,1,1
26608,1,-1,2,4
26609,1,0,4,2
26610,0,0,0,0
26611,1,0,1,1
26612,1,-1,4,2
26613,1,0,1,1
26614,1,0,0,0
26615,1,0,0,0
26616,1,0,1,1
26617,0,0,0,0
26618,1,0,4,2
26619,1,0,1,1
26620,1,0,0,0
26621,1,0,1,1
26622,1,0,1,1
26623,1,0,1,1
26624,0,0,0,0
26625,0,0,1,1
26626,1,0,1,1
26627,1,0,4,2
26628,1,-1,2,4
26629,1,0,1,1
26630,1,0,4,2
26631,0,-1,3,3
26632,1,0,4,2
26633,1,1,4,2
26634,1,0,4,2
26635,1,0,1,1
26636,0,0,0,0
26637,1,-1,4,2
26638,1,0,0,0
26639,1,0,1,1
26640,0,0,0,0
26641,1,0,0,0
26642,1,0,4,2
26643,1,0,0,0
26644,0,0,1,1
26645,1,0,1,1
26646,0,0,4,2
26647,1,0,1,1
26648,1,0,1,1
26649,1,0,0,0
26650,0,0,0,0
26651,1,0,1,1
26652,1,0,0,0
26653,0,0,1,1
26654,1,0,0,0
26655,0,0,1,1
26656,1,0,1,1
26657,1,0,0,0
26658,1,-1,4,2
26659,1,0,4,2
26660,1,0,0,0
26661,1,-1,4,2
26662,0,0,0,0
26663,1,0,1,1
26664,0,0,0,0
26665,1,-1,4,2
26666,1,0,1,1
26667,0,0,0,0
26668,1,0,1,1
26669,1,0,4,2
26670,0,0,1,1
26671,1,0,1,1
26672,1,0,1,1
26673,1,0,0,0
26674,1,0,1,1
26675,1,0,4,2
26676,1,-1,4,2
26677,1,0,1,1
26678,0,0,1,1
26679,1,0,4,2
26680,0,0,1,1
26681,1,0,4,2
26682,1,0,0,0
26683,0,0,0,0
26684,1,0,1,1
26685,1,0,0,0
26686,0,0,1,1
26687,1,0,1,1
26688,1,-1,4,2
26689,1,0,1,1
26690,1,-1,2,4
26691,1,0,1,1
26692,1,0,1,1
26693,1,0,1,1
26694,1,0,1,1
26695,1,0,4,2
26696,0,-1,2,4
26697,1,0,0,0
26698,1,0,0,0
26699,1,0,0,0
26700,0,0,1,1
26701,1,0,0,0
26702,1,0,4,2
26703,1,0,1,1
26704,1,0,0,0
26705,0,0,1,1
26706,0,0,0,0
26707,1,0,1,1
26708,1,-1,4,2
26709,1,0,0,0
26710,1,-1,4,2
26711,1,0,4,2
26712,1,0,1,1
26713,0,0,1,1
26714,1,2,4,2
26715,0,-1,4,2
26716,0,-1,2,4
26717,1,0,1,1
26718,1,0,0,0
26719,1,0,1,1
26720,1,0,0,0
26721,1,0,1,1
26722,1,0,4,2
26723,0,0,1,1
26724,1,-1,4,2
26725,0,0,0,0
26726,1,0,1,1
26727,1,0,1,1
26728,1,0,1,1
26729,1,-1,4,2
26730,0,0,0,0
26731,1,0,4,2
26732,1,0,4,2
26733,0,0,4,2
26734,1,-1,2,4
26735,1,-1,3,3
26736,1,0,0,0
26737,1,0,4,2
26738,0,0,4,2
26739,1,-1,2,4
26740,1,0,0,0
26741,1,0,1,1
26742,0,0,0,0
26743,1,0,0,0
26744,1,0,0,0
26745,1,0,4,2
26746,1,0,1,1
26747,0,0,0,0
26748,0,0,0,0
26749,0,0,0,0
26750,0,0,0,0
26751,0,0,1,1
26752,0,0,0,0
26753,1,0,1,1
26754,1,0,0,0
26755,1,0,0,0
26756,1,0,0,0
26757,1,0,4,2
26758,1,0,0,0
26759,0,0,0,0
26760,1,0,0,0
26761,1,0,4,2
26762,1,0,1,1
26763,1,0,1,1
26764,1,0,0,0
26765,1,0,0,0
26766,1,0,1,1
26767,1,0,1,1
26768,1,0,0,0
26769,1,0,1,1
26770,0,0,1,1
26771,1,0,1,1
26772,1,0,1,1
26773,1,0,1,1
26774,1,0,1,1
26775,1,0,4,2
26776,0,0,0,0
26777,1,0,0,0
26778,1,0,1,1
26779,1,0,1,1
26780,1,0,1,1
26781,0,0,0,0
26782,1,-1,2,4
